0.006185407	2125.233116
0.012370813	2124.987502
0.01855622	2124.57827
0.024741626	2124.005609
0.030927033	2123.26978
0.037112439	2122.371121
0.043297846	2121.310043
0.049483253	2120.08703
0.055668659	2118.702641
0.061854066	2117.157505
0.068039472	2115.452325
0.074224879	2113.587874
0.080410285	2111.564994
0.086595692	2109.384598
0.092781099	2107.047666
0.098966505	2104.555245
0.105151912	2101.908448
0.111337318	2099.108453
0.117522725	2096.156501
0.123708131	2093.053895
0.129893538	2089.801999
0.136078945	2086.402235
0.142264351	2082.856084
0.148449758	2079.165082
0.154635164	2075.330819
0.160820571	2071.354939
0.167005978	2067.239136
0.173191384	2062.985154
0.179376791	2058.594785
0.185562197	2054.069864
0.191747604	2049.412274
0.19793301	2044.623936
0.204118417	2039.706813
0.210303824	2034.662906
0.21648923	2029.494254
0.222674637	2024.202927
0.228860043	2018.791029
0.23504545	2013.260696
0.241230856	2007.61409
0.247416263	2001.853402
0.25360167	1995.980845
0.259787076	1989.998657
0.265972483	1983.909095
0.272157889	1977.714437
0.278343296	1971.416977
0.284528702	1965.019022
0.290714109	1958.522895
0.296899516	1951.930931
0.303084922	1945.24547
0.309270329	1938.468866
0.315455735	1931.603473
0.321641142	1924.651653
0.327826548	1917.615771
0.334011955	1910.498189
0.340197362	1903.301272
0.346382768	1896.027382
0.352568175	1888.678875
0.358753581	1881.258103
0.364938988	1873.767412
0.371124394	1866.209138
0.377309801	1858.585609
0.383495208	1850.899139
0.389680614	1843.152032
0.395866021	1835.346577
0.402051427	1823.39753
0.408236834	1810.139584
0.414422241	1795.728658
0.420607647	1780.16475
0.426793054	1763.447861
0.43297846	1745.577992
0.439163867	1726.555141
0.445349273	1706.37931
0.45153468	1685.050498
0.457720087	1662.568705
0.463905493	1638.933931
0.4700909	1614.146176
0.476276306	1588.20544
0.482461713	1561.111723
0.488647119	1532.865026
0.494832526	1503.465347
0.501017933	1472.912688
0.507203339	1441.207048
0.513388746	1408.348427
0.519574152	1374.336825
0.525759559	1339.172242
0.531944965	1302.854678
0.538130372	1265.384133
0.544315779	1213.719272
0.550501185	1150.722143
0.556686592	1089.414293
0.562871998	1029.824326
0.569057405	971.9725809
0.575242811	915.8719612
0.581428218	861.5286941
0.587613625	808.9430275
0.593799031	758.1098673
0.599984438	709.0193629
0.606169844	661.6574419
0.612355251	616.0063002
0.618540657	572.0448505
0.624726064	529.7491316
0.630911471	489.0926835
0.637096877	450.0468887
0.643282284	412.5812844
0.64946769	376.6638464
0.655653097	342.2612479
0.661838504	309.3390943
0.66802391	277.8621375
0.674209317	247.7944686
0.680394723	219.0996938
0.68658013	191.7410921
0.692765536	165.6817588
0.698950943	140.8847332
0.70513635	117.3131143
0.711321756	94.93016404
0.717507163	73.69939882
0.723692569	53.58467176
0.729877976	34.55024494
0.736063382	16.56085323
0.742248789	-0.418239794
0.748434196	-16.42119311
0.754619602	-31.48154618
0.760805009	-45.63218284
0.766990415	-58.90530078
0.773175822	-71.33238596
0.779361228	-82.94419166
0.785546635	-93.77072165
0.791732042	-103.8412171
0.797917448	-113.184147
0.804102855	-121.8272015
0.810288261	-129.7972883
0.816473668	-137.1205311
0.822659074	-143.8222706
0.828844481	-149.9270679
0.835029888	-155.4587085
0.841215294	-160.4402091
0.847400701	-164.8938252
0.853586107	-168.8410601
0.859771514	-172.3026747
0.86595692	-175.2986985
0.872142327	-177.8484414
0.878327734	-179.9705059
0.88451314	-181.6828001
0.890698547	-183.0025512
0.896883953	-183.9463189
0.90306936	-184.5300098
0.909254767	-184.7688914
0.915440173	-184.6776062
0.92162558	-184.2701868
0.927810986	-183.5600692
0.933996393	-182.5601084
0.940181799	-181.2825916
0.946367206	-179.7392529
0.952552613	-177.9412869
0.958738019	-175.8993626
0.964923426	-173.6236369
0.971108832	-171.1237673
0.977294239	-168.4089256
0.983479645	-165.4878097
0.989665052	-162.3686558
0.995850459	-159.0592509
1.002035865	-155.7058335
1.008221272	-152.7701547
1.014406678	-150.1678827
1.020592085	-147.5081522
1.026777491	-144.7909631
1.032962898	-142.0163156
1.039148305	-139.1842095
1.045333711	-136.2946449
1.051519118	-133.3476218
1.057704524	-130.3431402
1.063889931	-127.2812001
1.070075337	-124.1618015
1.076260744	-120.9849443
1.082446151	-117.7506287
1.088631557	-114.4588545
1.094816964	-111.1096218
1.10100237	-107.7029306
1.107187777	-104.2387809
1.113373183	-100.7171727
1.11955859	-97.13810591
1.125743997	-93.50158065
1.131929403	-89.80759688
1.13811481	-86.0561546
1.144300216	-82.2472538
1.150485623	-78.38089449
1.15667103	-74.45707667
1.162856436	-70.47580033
1.169041843	-66.43706548
1.175227249	-62.34087211
1.181412656	-58.18722023
1.187598062	-53.97610984
1.193783469	-49.70754093
1.199968876	-45.38151351
1.206154282	-41.31653152
1.212339689	-37.8119207
