0.006185407	-4368.650232
0.012370813	-4368.159004
0.01855622	-4367.340541
0.024741626	-4366.195218
0.030927033	-4364.72356
0.037112439	-4362.926242
0.043297846	-4360.804086
0.049483253	-4358.35806
0.055668659	-4355.589282
0.061854066	-4352.49901
0.068039472	-4349.08865
0.074224879	-4345.359748
0.080410285	-4341.313988
0.086595692	-4336.953196
0.092781099	-4332.279331
0.098966505	-4327.294489
0.105151912	-4322.000895
0.111337318	-4316.400906
0.117522725	-4310.497002
0.123708131	-4304.291791
0.129893538	-4297.787998
0.136078945	-4290.988471
0.142264351	-4283.896168
0.148449758	-4276.514163
0.154635164	-4268.845637
0.160820571	-4260.893877
0.167005978	-4252.662272
0.173191384	-4244.154309
0.179376791	-4235.37357
0.185562197	-4226.323729
0.191747604	-4217.008547
0.19793301	-4207.431871
0.204118417	-4197.597626
0.210303824	-4187.509813
0.21648923	-4177.172508
0.222674637	-4166.589853
0.228860043	-4155.766059
0.23504545	-4144.705392
0.241230856	-4133.412181
0.247416263	-4121.890804
0.25360167	-4110.14569
0.259787076	-4098.181313
0.265972483	-4086.002191
0.272157889	-4073.612875
0.278343296	-4061.017953
0.284528702	-4048.222044
0.290714109	-4035.229791
0.296899516	-4022.045861
0.303084922	-4008.674941
0.309270329	-3995.121731
0.315455735	-3981.390946
0.321641142	-3967.487307
0.327826548	-3953.415541
0.334011955	-3939.180378
0.340197362	-3924.786544
0.346382768	-3910.238763
0.352568175	-3895.541749
0.358753581	-3880.700206
0.364938988	-3865.718824
0.371124394	-3850.602277
0.377309801	-3835.355217
0.383495208	-3819.982277
0.389680614	-3804.488063
0.395866021	-3788.877155
0.402051427	-3773.154101
0.408236834	-3757.323418
0.414422241	-3741.38959
0.420607647	-3725.52189
0.426793054	-3714.263641
0.43297846	-3701.472573
0.439163867	-3687.148686
0.445349273	-3671.291981
0.45153468	-3653.902456
0.457720087	-3634.980113
0.463905493	-3616.553133
0.4700909	-3596.966529
0.476276306	-3570.911662
0.482461713	-3538.388533
0.488647119	-3499.397142
0.494832526	-3453.937488
0.501017933	-3402.009571
